	Text	Topic	TextSrcInre	Para_No	ADU_Type	labelValue	Features
5080	In conclusion, I believe it is better that children are not be allowed to play the computer games.	Disagree Playing Computer Games wastes time and students should not be allowed!	In conclusion, I believe it is better that children are not be allowed to play the computer games.	5.0	ADU	1	Transition , Conclusion
6719	Under the guidance of parents or teachers, children can benefit from practicing handwriting.	Is it necessary to teach children handwriting?	Under the guidance of parents or teachers, children can benefit from practicing handwriting.	2.0	ADU	3	Transition , Body
6478	It equips us with a package of wisdom and virtue to succeed.	University education restriction	It equips us with a package of wisdom and virtue to succeed.	1.0	Non-ADU	0	Elaboration , Introduction
1139	Violence, as one of the facts in the real world, certainly has to be reported.	Should government control media crime	Violence, as one of the facts in the real world, certainly has to be reported.	3.0	ADU	3	Elaboration , Body
1726	Be wise and conscious.	The Internet is an adequate source of academic information	Be wise and conscious.	5.0	Non-ADU	0	Elaboration , Conclusion
338	The most effective way to convince consumers to purchase a product is through advertising.	Advertisements affects on consumer goods	The most effective way to convince consumers to purchase a product is through advertising.	1.0	ADU	2	Elaboration , Introduction
2120	This takes place, not only through direct expenditure from tourists, but also because it provides direct and indirect jobs to the community, including retail, agriculture, and in the service industry.	Under suitable administration, tourism enhances local economic development	This takes place, not only through direct expenditure from tourists, but also because it provides direct and indirect jobs to the community, including retail, agriculture, and in the service industry.	2.0	ADU	3	Transition , Body
3997	Thus they spend a lot of money to buy a lot of beauty products or go to gym to get better appearance or body.	Television and Movies influence our lives both negatively and positively	Thus they spend a lot of money to buy a lot of beauty products or go to gym to get better appearance or body.	4.0	ADU	3	Elaboration , Body
836	Man has dominated all his fellow beings on earth because of his superior brain.	Humans should be able to use animals for their own benefit?	Man has dominated all his fellow beings on earth because of his superior brain.	1.0	Non-ADU	0	Elaboration , Introduction
5827	"Technology impact on people

Nowadays, the Earth has become like a small village."	Technology impact on people	"Technology impact on people

Nowadays, the Earth has become like a small village."	0.0	Non-ADU	0	Prompt , Introduction
5699	Finally, we will be rewarded with pride.	Excellent knowledge is better than ability to adopt oneself	Finally, we will be rewarded with pride.	4.0	ADU	3	Transition , Body
4636	Through this way, they may miss some important parts in virtue of the chaotic and incoherent study.	Students should attend to classes or it should be optional?	Through this way, they may miss some important parts in virtue of the chaotic and incoherent study.	4.0	ADU	3	Elaboration , Body
3472	In conclusion, I prefer to live in a small town and I think it has some advantages such as less stress, because of better weather conditions and also, better relationship within a town.	Living in smal towns	In conclusion, I prefer to live in a small town and I think it has some advantages such as less stress, because of better weather conditions and also, better relationship within a town.	4.0	ADU	1	Transition , Conclusion
2037	Thus, they can have some experiences in the outside world and discover what their life goals are.	Concentrate on the objectives - people attend schools for various reasons	Thus, they can have some experiences in the outside world and discover what their life goals are.	4.0	ADU	3	Elaboration , Body
5034	Thus, I believe that there are benefits to ask students to evaluate their teachers.	Getting opinions from many sources could augment people's performance.	Thus, I believe that there are benefits to ask students to evaluate their teachers.	5.0	ADU	1	Transition , Conclusion
1753	Therefore, the number of fatality can be significantly reduced if a total ban on public smoking is implemented.	Prohibit public smoking?	Therefore, the number of fatality can be significantly reduced if a total ban on public smoking is implemented.	2.0	ADU	2	Conclusion , Body
4688	Because I was really satisfied with the fact that I could do preferably, I became to absorb myself to try more advanced level of math problems.	Which do you prefer: do only what you already do well, or not.	Because I was really satisfied with the fact that I could do preferably, I became to absorb myself to try more advanced level of math problems.	3.0	ADU	3	Prompt , Body
3406	He realized that having a master's degree would be a great credential for him to outperform his competitors.	Luck vs hard work	He realized that having a master's degree would be a great credential for him to outperform his competitors.	4.0	ADU	3	Elaboration , Body
4855	when I have many things to think about, and this make me stress, I will do meditation.	Best ways of reducing stress: listening to music, exercise, meditation	when I have many things to think about, and this make me stress, I will do meditation.	4.0	Non-ADU	0	Thesis , Body
2817	Besides, advanced technology enables people to enhance their living-level and health care standard.	Technological progress in the past century has its negative effect	Besides, advanced technology enables people to enhance their living-level and health care standard.	3.0	ADU	2	Transition , Body
2093	When schools can give such kind of opportunity the students are likely do their best and succeed in their future lives which is one of the point most people get education.	Educated high-school students with bright and independent mind	When schools can give such kind of opportunity the students are likely do their best and succeed in their future lives which is one of the point most people get education.	4.0	ADU	3	Prompt , Body
4737	In the following, I will state my reasons for this choice.	Learning facts has more subsequent advantages for students' future lives	In the following, I will state my reasons for this choice.	1.0	Non-ADU	0	Elaboration , Introduction
6558	On balance, I have to consent to the use of technology in education, as it expedites data availability and accelarates students' learning process.	Technology helps student learn more information and learn more quickly?	On balance, I have to consent to the use of technology in education, as it expedites data availability and accelarates students' learning process.	4.0	ADU	2	Transition , Conclusion
2180	Social skills seem to be less important as they cannot contribute to the success of a surgery.	Qualification is still the fundamental determinant of an employee's competency of their jobs	Social skills seem to be less important as they cannot contribute to the success of a surgery.	2.0	ADU	3	Elaboration , Body
4621	At this circumstances, they would surf on the internet for hours and end up no where.	It is essential to have ability to plan and organize	At this circumstances, they would surf on the internet for hours and end up no where.	4.0	ADU	3	Elaboration , Body
6738	We certainly do not hope for a reduction for these sorts of taxes.	The tax reduction of state school for parents who have children studying in private system	We certainly do not hope for a reduction for these sorts of taxes.	4.0	ADU	3	Prompt , Body
3988	It is not rocket science to know that these foods are not good for people’s health.	Television and Movies influence our lives both negatively and positively	It is not rocket science to know that these foods are not good for people’s health.	2.0	ADU	3	Elaboration , Body
6042	In such case, aids from more capable or wealthier citizens are particularly crucial, which are a great complement to government support.	Paying taxes is enough contribution from citizens	In such case, aids from more capable or wealthier citizens are particularly crucial, which are a great complement to government support.	3.0	ADU	3	Transition , Body
5199	By tutoring them, i earned some money and bought me books with it.	Part time job for teenage students	By tutoring them, i earned some money and bought me books with it.	3.0	ADU	3	Elaboration , Body
1248	Government should be responsible for education and health care or not?	Government should be responsible for education and health care or not?	Government should be responsible for education and health care or not?	0.0	Non-ADU	0	Prompt , Introduction
3728	They, fed by zookeepers, do not need to find food themselves.	Do you agree or disagree with the statement that a zoo has no useful purpose	They, fed by zookeepers, do not need to find food themselves.	3.0	ADU	3	Elaboration , Body
5415	If you show in your workplace that you are the one who can work more than other even carelessly, your boss will assign you more tasks.	More important to work quickly and risk making mistakes	If you show in your workplace that you are the one who can work more than other even carelessly, your boss will assign you more tasks.	4.0	ADU	3	Prompt , Body
4450	Art and music are, of course most accessible tools for modern people to liberate themselves from the extremely stressful life.	Younger school children should study art and music	Art and music are, of course most accessible tools for modern people to liberate themselves from the extremely stressful life.	3.0	ADU	3	Prompt , Body
5721	People who have type by computers may suffer from such disease related to knees.	People benefit more from coming computers into their lives	People who have type by computers may suffer from such disease related to knees.	3.0	ADU	3	Prompt , Body
2638	Also, outdoor activities enable me to socialize with other people and enjoy natural beauty.	Leisure activities - Spend your free time outdoors or indoors.	Also, outdoor activities enable me to socialize with other people and enjoy natural beauty.	1.0	ADU	2	Transition , Introduction
2231	"Distance-learning cannot bring the benefits that traditional colleges offer
 
With the tremendous development in information technology, long-distance education enables people to study at home without going to school."	Distance-learning cannot bring the benefits that traditional colleges offer	"Distance-learning cannot bring the benefits that traditional colleges offer
 
With the tremendous development in information technology, long-distance education enables people to study at home without going to school."	0.0	Non-ADU	0	Prompt , Introduction
3520	The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system.	A greater proportion of the budget should be allotted to education and prevention issues	The first reason why education and preventative measures should receive a greater budget is the potential improvements in health system.	2.0	ADU	3	Suggestion , Body
3031	In addition, it would cause to raise our taxes again and again to fund college education.	Should the Government Provide Free College?	In addition, it would cause to raise our taxes again and again to fund college education.	2.0	ADU	3	Transition , Body
925	Some people think that inculcating co-operative approach in a child is essential while some think that competing is the best way to succeed.	Competition or co-operation-which is better	Some people think that inculcating co-operative approach in a child is essential while some think that competing is the best way to succeed.	1.0	Non-ADU	0	Thesis , Introduction
6517	In conclusion, it is undeniable that income is still a vital determination impacting us on choices of careers.	Salary is the most important consideration when choosing a job	In conclusion, it is undeniable that income is still a vital determination impacting us on choices of careers.	4.0	ADU	2	Transition , Conclusion
5736	They would be able to understand other cultures and costumes.	Is it necessary for children or not?	They would be able to understand other cultures and costumes.	3.0	ADU	3	Elaboration , Body
1873	I agree that nowadays the learning process benefits greatly from computers, but they are just tools for teachers and they cannot work properly without human's touch.	There will be soon no role for teachers in classrooms	I agree that nowadays the learning process benefits greatly from computers, but they are just tools for teachers and they cannot work properly without human's touch.	2.0	ADU	3	Elaboration , Body
3163	In addition to this, the main drawback of teenagers job is that, they miss out the fun of their childhood time.	Do you think it is good for teenagers to work while schooling?	In addition to this, the main drawback of teenagers job is that, they miss out the fun of their childhood time.	4.0	ADU	3	Elaboration , Body
3350	All in all, from discussed reasons, we can conclude that human activity are gradually destroy the Earth since it is polluting the Earth environment, depleting the resource and imperiling other species' lives.	Some people believe that the Earth is being harmed by human	All in all, from discussed reasons, we can conclude that human activity are gradually destroy the Earth since it is polluting the Earth environment, depleting the resource and imperiling other species' lives.	5.0	ADU	1	Conclusion , Conclusion
5331	From that they can meet other university students and build up the relationships with them.	Going to classes should be optional for the students	From that they can meet other university students and build up the relationships with them.	3.0	ADU	3	Elaboration , Body
3957	MPhils and PhDs scholars are probably engage in the research work, which takes their full concentration and surveys.	Should University education be free for everyone interested?	MPhils and PhDs scholars are probably engage in the research work, which takes their full concentration and surveys.	3.0	ADU	3	Elaboration , Body
1310	In this view, arts serve cultural and economic purposes.	Government should spend money on ARTs, not only on public services	In this view, arts serve cultural and economic purposes.	4.0	ADU	3	Prompt , Body
485	Moreover, students that already have a basic knowledge and education can get a part-time job and they can pay for their own studies when their parent could not afford to pay it.	Government and education	Moreover, students that already have a basic knowledge and education can get a part-time job and they can pay for their own studies when their parent could not afford to pay it.	3.0	ADU	3	Transition , Body
5725	Is it necessary for children or not?	Is it necessary for children or not?	Is it necessary for children or not?	0.0	Non-ADU	0	Prompt , Introduction
888	Thus, studying abroad is easy and becomes hot among youngsters.	Influence of English - advantages outweigh the disadvantages	Thus, studying abroad is easy and becomes hot among youngsters.	2.0	ADU	3	Transition , Body
6044	There are criminals in every society, and the number of policemen the government can hire is limited.	Paying taxes is enough contribution from citizens	There are criminals in every society, and the number of policemen the government can hire is limited.	3.0	ADU	3	Transition , Body
6334	Those activities have proven that women can also do the men's works.	The gender issue for getting education needs	Those activities have proven that women can also do the men's works.	2.0	ADU	3	Transition , Body
3099	People who disagree with the point dispute that the decreasing of land for endangered animals will bring damage to ecological balance.	Farmland, housing and industry or saving land for animals?	People who disagree with the point dispute that the decreasing of land for endangered animals will bring damage to ecological balance.	1.0	Non-ADU	0	Thesis , Introduction
6551	To start with, since technology was introduced, student have been exposed to a wide range of information, which neccessarily broaden their minds.	Technology helps student learn more information and learn more quickly?	To start with, since technology was introduced, student have been exposed to a wide range of information, which neccessarily broaden their minds.	2.0	ADU	2	Prompt , Body
5726	Learning a foreign language is necessary for children to strengthen their ability to learn.	Is it necessary for children or not?	Learning a foreign language is necessary for children to strengthen their ability to learn.	1.0	Non-ADU	0	Prompt , Introduction
5980	For example, a 15 centimeter Buddha temple made by hand is granted times in comparison with factory production.	High sum of money of modern artist	For example, a 15 centimeter Buddha temple made by hand is granted times in comparison with factory production.	2.0	ADU	3	Support , Body
5649	There are people who believe that no one else is better than our parents in terms of teachers.	Parents are our teachers from the very early time in our life	There are people who believe that no one else is better than our parents in terms of teachers.	1.0	ADU	1	Transition , Introduction
3886	Unfortunately, I spent most of my salary hanging out with my friend.	Parents can help their teenage children prepare for adult life	Unfortunately, I spent most of my salary hanging out with my friend.	2.0	ADU	3	Elaboration , Body
2198	Despite the importance of helping those beyond our national borders, it is reasonable to lend a hand to our fellow citizens.	International aid	Despite the importance of helping those beyond our national borders, it is reasonable to lend a hand to our fellow citizens.	3.0	ADU	2	Transition , Body
2979	To avoid being a pessimist, we may try to conquer our distress by sharing our worry with friends or families, doing exercise regularly, and trying to see our troubles in a different way.	What is a very important skill a person should learn	To avoid being a pessimist, we may try to conquer our distress by sharing our worry with friends or families, doing exercise regularly, and trying to see our troubles in a different way.	4.0	Non-ADU	0	Elaboration , Body
955	Some countries have stringent rules, like capital punishment, while other have a lot of flexibility in the judicial system.	Capital punishment - necessary or not	Some countries have stringent rules, like capital punishment, while other have a lot of flexibility in the judicial system.	1.0	Non-ADU	0	Transition , Introduction
362	In this regard it is a loss of national productivity that young people spend much time on searching for high salary jobs, even can be a sheer time-consuming.	Young people should go to university or not	In this regard it is a loss of national productivity that young people spend much time on searching for high salary jobs, even can be a sheer time-consuming.	2.0	ADU	2	Prompt , Body
3924	Because of that, they don’t have much time to spend in the kitchen.	Easy preparation of food leads to a better life	Because of that, they don’t have much time to spend in the kitchen.	2.0	ADU	3	Elaboration , Body
4277	In this way, it will not be such pressure on children.	Should we require our young children to learn music and art	In this way, it will not be such pressure on children.	4.0	ADU	3	Prompt , Body
2273	After deeply pondering over this issue, I also develop my own perspective.	More convincing	After deeply pondering over this issue, I also develop my own perspective.	1.0	Non-ADU	0	Elaboration , Introduction
747	As a result, the wild species would suffer from isolation and depression.	Zoos should be built to protect rural animals	As a result, the wild species would suffer from isolation and depression.	2.0	ADU	3	Transition , Body
5592	Hence, thanks to the information her new friends has provided; now she is more confidence about her future adult life.	The part-time job can let students experience the real adult life and know more about it	Hence, thanks to the information her new friends has provided; now she is more confidence about her future adult life.	2.0	ADU	3	Elaboration , Body
2980	For the above reasons, I believe that stress management is an essential skill for everyone to learn and find their own way to solve their stress.	What is a very important skill a person should learn	For the above reasons, I believe that stress management is an essential skill for everyone to learn and find their own way to solve their stress.	5.0	ADU	1	Solution , Body
2963	"What is a very important skill a person should learn

Some people think that life is a struggle, which means we may encounter numerous difficulties during our lives."	What is a very important skill a person should learn	"What is a very important skill a person should learn

Some people think that life is a struggle, which means we may encounter numerous difficulties during our lives."	0.0	Non-ADU	0	Thesis , Introduction
2861	When people visit the zoo, they normally do it in a group, with their families, or as a part of a school group activity.	Zoos have no useful purpose?	When people visit the zoo, they normally do it in a group, with their families, or as a part of a school group activity.	2.0	ADU	3	Elaboration , Body
4631	However, if they do not attend classes they cannot use the help of others for assisting them to comprehend difficult problems.	Students should attend to classes or it should be optional?	However, if they do not attend classes they cannot use the help of others for assisting them to comprehend difficult problems.	2.0	ADU	3	Elaboration , Body
291	Universities should accept equal numbers of students of both genders.	Gender Equality at university admission	Universities should accept equal numbers of students of both genders.	2.0	ADU	2	Suggestion , Body
5938	Although technology takes convenience to humankind, it also contributes to unhealthy behaviors of life, like sedentary lifestyle.	Do you agree that the traditional skills will die out?	Although technology takes convenience to humankind, it also contributes to unhealthy behaviors of life, like sedentary lifestyle.	2.0	ADU	3	Transition , Body
6642	In highly industrialized countries, undertakings are made to make it accessible and affordable to all.	Education plays an important role in the socioeconomic status of a country	In highly industrialized countries, undertakings are made to make it accessible and affordable to all.	1.0	Non-ADU	0	Elaboration , Introduction
4492	Although I agree with the idea that knowing different fields is important.	Whether it is better to have broad knowledge or not	Although I agree with the idea that knowing different fields is important.	4.0	Non-ADU	0	Thesis , Body
5701	To sum up, I would have to say that although we can use the ability of adapting oneself in a new environment, the excellent knowledge will be of more importance.	Excellent knowledge is better than ability to adopt oneself	To sum up, I would have to say that although we can use the ability of adapting oneself in a new environment, the excellent knowledge will be of more importance.	5.0	ADU	2	Conclusion , Conclusion
367	To sum up both contentions about the necessity of universities' education have reasonable justifications; however, I agree with the latter view.	Young people should go to university or not	To sum up both contentions about the necessity of universities' education have reasonable justifications; however, I agree with the latter view.	4.0	Non-ADU	0	Transition , Conclusion
6733	Obviously, this reduction would cause a difficulty to the tax calculation; therefore, the government would have to recruit a greater workforce in order to handle this sophisticated issue.	The tax reduction of state school for parents who have children studying in private system	Obviously, this reduction would cause a difficulty to the tax calculation; therefore, the government would have to recruit a greater workforce in order to handle this sophisticated issue.	3.0	ADU	3	Conclusion , Body
1982	They can hit both the environment and human's life easily.	Businesses should be only concerned about making profits.	They can hit both the environment and human's life easily.	4.0	ADU	2	Elaboration , Conclusion
641	As astronauts need to travel to outer space which does not have any oxygen to breathe in, scientists are compelled to do research on the oxygen tanks.	Why should human beings travel to outer space?	As astronauts need to travel to outer space which does not have any oxygen to breathe in, scientists are compelled to do research on the oxygen tanks.	4.0	ADU	3	Prompt , Body
893	It's neither to get a translated version of these articles, nor to always have a translator besides.	Influence of English - advantages outweigh the disadvantages	It's neither to get a translated version of these articles, nor to always have a translator besides.	2.0	ADU	3	Transition , Body
4575	But I don't think that equal amount of money should be spent on academic issues like libraries and laboratories and physical or social activities.	Spending equal amount of money on libraries and sports?	But I don't think that equal amount of money should be spent on academic issues like libraries and laboratories and physical or social activities.	1.0	ADU	1	Thesis , Introduction
5437	If one fail most of the exam, it means that he or she cannot participate in most of the classes.	It is not necessary for university students to attend classes	If one fail most of the exam, it means that he or she cannot participate in most of the classes.	3.0	ADU	3	Elaboration , Body
3800	Starting with our adulthood, we are strictly bounded with our responsibilities in our daily lives.	Childhood is the happiest time of a person's life	Starting with our adulthood, we are strictly bounded with our responsibilities in our daily lives.	2.0	ADU	3	Elaboration , Body
6137	I personally believe that it is important for children to be taught with a secondary language as early as kindergarten.	Foreign language instruction should begin in kindergarten	I personally believe that it is important for children to be taught with a secondary language as early as kindergarten.	1.0	ADU	1	Prompt , Introduction
1332	First and foremost, if there is control over artists' ideas, they will definitely lose their sense of creativity in the long run.	Artists' freedom to express ideas	First and foremost, if there is control over artists' ideas, they will definitely lose their sense of creativity in the long run.	2.0	ADU	3	Transition , Body
1336	Furthermore, it is every human's right to be able to voice out their opinions in any ways as long as they do not cause any problems to the nation.	Artists' freedom to express ideas	Furthermore, it is every human's right to be able to voice out their opinions in any ways as long as they do not cause any problems to the nation.	3.0	ADU	3	Elaboration , Body
6136	This issue has garnered some attention in the academe as it has an impact on the children's learning.	Foreign language instruction should begin in kindergarten	This issue has garnered some attention in the academe as it has an impact on the children's learning.	1.0	Non-ADU	0	Elaboration , Introduction
2059	In conclusion, a friend is a person you care about.	One or two close friends vs. a large number of casual acquaintances	In conclusion, a friend is a person you care about.	3.0	ADU	2	Transition , Body
3418	Unlike the distance learning that children have few opportunities to discuss with their friends.	Distance learning and online computer classes should replace classroom	Unlike the distance learning that children have few opportunities to discuss with their friends.	2.0	ADU	3	Prompt , Body
404	From my point of view, the advantages of building a factory will outweigh its disadvantages, if we tackle the environmental problems brought by factories.	Influence of large factories	From my point of view, the advantages of building a factory will outweigh its disadvantages, if we tackle the environmental problems brought by factories.	1.0	ADU	1	Elaboration , Introduction
6537	First of all, we need to consider that police armed with guns or any other kinds of legal weapons just attempts to protect not only civilians but also himself.	Police force carries guns - significant impact for level of violence	First of all, we need to consider that police armed with guns or any other kinds of legal weapons just attempts to protect not only civilians but also himself.	2.0	ADU	3	Transition , Body
1727	Should the cost of medicines be reduced?	Should the cost of medicines be reduced?	Should the cost of medicines be reduced?	0.0	Non-ADU	0	Prompt , Introduction
2735	Therefore, a big city can offer me many more vacancies than a small town.	Small town vs. Big city (opportunities, entertainment, job places)	Therefore, a big city can offer me many more vacancies than a small town.	2.0	ADU	2	Prompt , Body
3928	For example, if a guy wants to prepare a dinner to his girlfriend, he could just buy some food that comes with instructions.	Easy preparation of food leads to a better life	For example, if a guy wants to prepare a dinner to his girlfriend, he could just buy some food that comes with instructions.	3.0	ADU	3	Elaboration , Body
5921	"Man to man interaction changed

Nowadays, the variety of communication systems used widely."	Man to man interaction changed	"Man to man interaction changed

Nowadays, the variety of communication systems used widely."	0.0	Non-ADU	0	Prompt , Introduction
1376	Thus I suggest that use of nuclear technology should be discouraged even for civil purposes.	The nuclear power provide clean and cheap energy	Thus I suggest that use of nuclear technology should be discouraged even for civil purposes.	5.0	Non-ADU	0	Suggestion , Conclusion
4598	However, someone may maintain that good specify knowledge is more crucial for future job.	Ability to Relate Well to people Vs Studying Hard	However, someone may maintain that good specify knowledge is more crucial for future job.	5.0	ADU	2	Rebuttal , Body
3041	They also provide funds for academic research.	Should the Government Provide Free College?	They also provide funds for academic research.	4.0	ADU	3	Elaboration , Body
2347	Some people tend to prefer that schools should invest in renewing facilities, while other seem to believe that famous teachers is more conducive to students.	Improving facilities is the best way	Some people tend to prefer that schools should invest in renewing facilities, while other seem to believe that famous teachers is more conducive to students.	1.0	Non-ADU	0	Suggestion , Introduction
1474	From my point of view although appearance is important, personality is the most important.	Best way to judge about people is to be familiar with their personality - not with their look	From my point of view although appearance is important, personality is the most important.	1.0	ADU	2	Elaboration , Introduction
4822	These impact on every living creature in the world.	Governments should spend money on space exploration or for basic needs of people	These impact on every living creature in the world.	3.0	ADU	3	Elaboration , Body
1823	Every year, cosmetic companies, farms or medical schools kill millions of animals to test their products, without any beneficial result.	Testing on animals and keeping them in unnatural conditions	Every year, cosmetic companies, farms or medical schools kill millions of animals to test their products, without any beneficial result.	2.0	ADU	3	Prompt , Body
4556	First of all, some people spend a lot of time watching television.	TV has adverse effects on friends and family	First of all, some people spend a lot of time watching television.	2.0	ADU	2	Transition , Body
5918	Although, they will not be having a pace and an eager to get on the top as the competitors do, but they shall have an art of managing different situations of life with the help of a team.	People should create a sense of co-operation in their children	Although, they will not be having a pace and an eager to get on the top as the competitors do, but they shall have an art of managing different situations of life with the help of a team.	3.0	ADU	3	Elaboration , Body
2012	In my opinion, childhood is definitely the happiest time of people life in two main areas.	Children are free	In my opinion, childhood is definitely the happiest time of people life in two main areas.	1.0	ADU	1	Elaboration , Introduction
98	As can be seen, these devices and machines are very common in all parts of the world, making it easier for people to read a number of things that newspapers can not provide in only some pages.	Will newspapers become a thing of the past?	As can be seen, these devices and machines are very common in all parts of the world, making it easier for people to read a number of things that newspapers can not provide in only some pages.	2.0	ADU	3	Prompt , Body
4682	It is said that, surprisingly, he never tried to distinguish a hand soup and a facial soup because, at least for him, using two different soups properly was quite annoying.	Which do you prefer: do only what you already do well, or not.	It is said that, surprisingly, he never tried to distinguish a hand soup and a facial soup because, at least for him, using two different soups properly was quite annoying.	2.0	ADU	3	Elaboration , Body
3990	In turn, people will consume these rubbish foods more and we have to deal with a lot of fat diseases.	Television and Movies influence our lives both negatively and positively	In turn, people will consume these rubbish foods more and we have to deal with a lot of fat diseases.	2.0	ADU	3	Transition , Body
5586	Because most people they contact with are also students.	The part-time job can let students experience the real adult life and know more about it	Because most people they contact with are also students.	2.0	ADU	3	Elaboration , Body
2480	We have to accept these changes for a world to be a better place.	Various local languages are becoming extinct 	We have to accept these changes for a world to be a better place.	4.0	Non-ADU	0	Elaboration , Conclusion
569	The power of advertising maybe over-rated, we can not deny that the final decision is on the hands of us consumers.	High sales reflect power of advertising and not the real need	The power of advertising maybe over-rated, we can not deny that the final decision is on the hands of us consumers.	4.0	ADU	1	Prompt , Conclusion
203	Children are curious about everything around them, so when they come across a high-tech product like a cellphone, they will be obsessed with its mysterious functions and eager to know how it works.	Technology inspires children's creativity instead of weakening it	Children are curious about everything around them, so when they come across a high-tech product like a cellphone, they will be obsessed with its mysterious functions and eager to know how it works.	2.0	ADU	3	Elaboration , Body
6102	For instance, students who used to prepare Microsoft PowerPoint presentation for their school projects, get an edge over others at an early stage of their career.	Using a computer every day can have more negative than positive effects	For instance, students who used to prepare Microsoft PowerPoint presentation for their school projects, get an edge over others at an early stage of their career.	3.0	ADU	3	Transition , Body
2423	Some people believe that nowadays the assitance from family is quite a essential factor in one's success.	The opportunity to receive education from university	Some people believe that nowadays the assitance from family is quite a essential factor in one's success.	1.0	Non-ADU	0	Elaboration , Introduction
154	In addition, the policy would play a pivotal part in relieving traffic jam.	Should governments spend more money on improving roads and highways	In addition, the policy would play a pivotal part in relieving traffic jam.	3.0	ADU	3	Transition , Body
115	So a lack of well-established primary education goes hand in hand with a high rate of illiteracy, and this interplay seriously compromises a country's future development.	Government budget focus, young children or university?	So a lack of well-established primary education goes hand in hand with a high rate of illiteracy, and this interplay seriously compromises a country's future development.	2.0	ADU	3	Elaboration , Body
1349	"Advertising - positive or negative part of our lives

Nowadays, the use of advertisement through different forms of media such as newspapers, radio and television has become very prevalent, so it is thought to be a necessary part of today's society."	Advertising - positive or negative part of our lives	"Advertising - positive or negative part of our lives

Nowadays, the use of advertisement through different forms of media such as newspapers, radio and television has become very prevalent, so it is thought to be a necessary part of today's society."	0.0	Non-ADU	0	Transition , Introduction
4068	For example, Workers in the FOXCONN factory, which is the main manufacture of APPLE Company, just repeat one action more than 8 hours every day.	Your job has more effect on your happiness than your living environment does	For example, Workers in the FOXCONN factory, which is the main manufacture of APPLE Company, just repeat one action more than 8 hours every day.	3.0	ADU	3	Support , Body
2737	There are numerous bars, cafes and restaurants where I can go with my friends.	Small town vs. Big city (opportunities, entertainment, job places)	There are numerous bars, cafes and restaurants where I can go with my friends.	3.0	ADU	3	Elaboration , Body
70	"Studies abroad and the cultural aspect of the experience

Studying abroad is one very common thing that students do, and they have different reasons for that."	Studies abroad and the cultural aspect of the experience	"Studies abroad and the cultural aspect of the experience

Studying abroad is one very common thing that students do, and they have different reasons for that."	0.0	Non-ADU	0	Elaboration , Body
1994	This will increase the social connections of the students.	New high school	This will increase the social connections of the students.	3.0	ADU	3	Elaboration , Body
718	Government money should be spent on publicly beneficial programs only.	Should governments be responsible to help the unemployed and homeless	Government money should be spent on publicly beneficial programs only.	2.0	ADU	2	Suggestion , Body
6401	However, a meal which is nutritionally balanced is always most recommended.	Vegetarianism - why some people are choosing to become vegetarian?	However, a meal which is nutritionally balanced is always most recommended.	4.0	Non-ADU	0	Rebuttal , Conclusion
4828	When society had problems, it could impact to a nation.	Governments should spend money on space exploration or for basic needs of people	When society had problems, it could impact to a nation.	4.0	ADU	3	Elaboration , Body
5063	With a good environment in college or university is encouraging students to study harder for a good future.	Higher education should be available only to good students or not	With a good environment in college or university is encouraging students to study harder for a good future.	3.0	ADU	3	Prompt , Body
773	With a mobile phone or a laptop, a person can talk or send messages online at a bus stop, in a corner shop or anywhere they could imagine.	Do modern communication technologies benefit all people	With a mobile phone or a laptop, a person can talk or send messages online at a bus stop, in a corner shop or anywhere they could imagine.	2.0	ADU	3	Elaboration , Body
293	For example, nowadays women are working in home as well as in the sky.	Gender Equality at university admission	For example, nowadays women are working in home as well as in the sky.	2.0	ADU	3	Transition , Body
1048	Equality in education will help in development of the society.	Should universities accept equal number of males/females or not	Equality in education will help in development of the society.	5.0	ADU	2	Elaboration , Conclusion
5039	Large companies always look for new skilled employees to fill in their need of distributing, managing and selling their products in different countries.	Some people prefer to work for a large company	Large companies always look for new skilled employees to fill in their need of distributing, managing and selling their products in different countries.	2.0	ADU	3	Prompt , Body
5445	But the benefit of free to access to the classes eclipse the issue of lower points.	It is not necessary for university students to attend classes	But the benefit of free to access to the classes eclipse the issue of lower points.	4.0	ADU	3	Rebuttal , Body
2585	For example, Russian news announced that the war between Osetia and Georgia had been initiated by Georgia, however, european news announced that it was initiated by Russia.	Gossip-based information	For example, Russian news announced that the war between Osetia and Georgia had been initiated by Georgia, however, european news announced that it was initiated by Russia.	2.0	ADU	3	Transition , Body
5079	It is not uncommon that the teenages are found sleepless for several days playing on-line games at public internet bar, and there are also some media reports regarding the sudden death case of the teenages in the internet bar.	Disagree Playing Computer Games wastes time and students should not be allowed!	It is not uncommon that the teenages are found sleepless for several days playing on-line games at public internet bar, and there are also some media reports regarding the sudden death case of the teenages in the internet bar.	4.0	ADU	3	Transition , Body
2095	In conclusion, as a young women I want my children to get knowledge they have desire to study in order to have distinguished achievement so it has advantage not only for him or her but for society as well.	Educated high-school students with bright and independent mind	In conclusion, as a young women I want my children to get knowledge they have desire to study in order to have distinguished achievement so it has advantage not only for him or her but for society as well.	5.0	ADU	1	Transition , Conclusion
313	If they live separate from their parents they will have to pay for a loan, electricity, water or even for a meal.	Some young adults want independence from their parents quickly	If they live separate from their parents they will have to pay for a loan, electricity, water or even for a meal.	2.0	ADU	3	Elaboration , Body
